id,id_farmacia,id_cliente,fecha,id_producto,cantidad
1740,30,2017,2026-01-12,50,3
1740,30,2017,2026-01-12,24,2
1741,28,645,2026-01-20,5,2
1741,28,645,2026-01-20,309,1
1742,12,2139,2026-01-20,314,1
1742,12,2139,2026-01-20,399,2
1742,12,2139,2026-01-20,200,3
1743,13,1953,2026-01-19,177,5
1743,13,1953,2026-01-19,182,5
1743,13,1953,2026-01-19,225,3
1743,13,1953,2026-01-19,390,4
1743,13,1953,2026-01-19,362,3
1744,18,1989,2026-01-20,213,5
1745,21,198,2026-01-13,220,5
1745,21,198,2026-01-13,170,2
1745,21,198,2026-01-13,225,1
1745,21,198,2026-01-13,355,5
1745,21,198,2026-01-13,392,5
1746,5,1295,2026-01-18,250,1
1746,5,1295,2026-01-18,26,4
1746,5,1295,2026-01-18,106,5
1747,14,1184,2026-01-12,249,2
1747,14,1184,2026-01-12,271,2
1747,14,1184,2026-01-12,305,1
1748,9,2231,2026-01-17,299,4
1749,29,1144,2026-01-12,115,3
1749,29,1144,2026-01-12,121,4
1749,29,1144,2026-01-12,82,4
1749,29,1144,2026-01-12,17,2
1750,22,820,2026-01-13,234,5
1751,3,62,2026-01-20,150,4
1752,28,2875,2026-01-19,36,2
1753,21,1398,2026-01-11,43,4
1753,21,1398,2026-01-11,115,1
1754,17,1347,2026-01-17,320,3
1754,17,1347,2026-01-17,169,5
1754,17,1347,2026-01-17,147,1
1755,9,2624,2026-01-10,331,3
1755,9,2624,2026-01-10,254,5
1755,9,2624,2026-01-10,94,2
1755,9,2624,2026-01-10,323,2
1755,9,2624,2026-01-10,276,4
1756,11,1803,2026-01-17,17,3
1756,11,1803,2026-01-17,254,4
1756,11,1803,2026-01-17,289,4
1756,11,1803,2026-01-17,124,1
1757,2,943,2026-01-16,383,4
1757,2,943,2026-01-16,232,1
1757,2,943,2026-01-16,322,1
1757,2,943,2026-01-16,252,2
1757,2,943,2026-01-16,379,2
1758,17,755,2026-01-20,160,2
1759,5,1586,2026-01-19,238,5
1759,5,1586,2026-01-19,342,2
1759,5,1586,2026-01-19,206,2
1759,5,1586,2026-01-19,147,4
1760,28,246,2026-01-17,251,4
1760,28,246,2026-01-17,114,3
1760,28,246,2026-01-17,16,3
1760,28,246,2026-01-17,60,4
1760,28,246,2026-01-17,49,5
1761,22,2460,2026-01-11,205,3
1761,22,2460,2026-01-11,54,3
1761,22,2460,2026-01-11,125,5
1762,5,319,2026-01-14,118,3
1762,5,319,2026-01-14,368,1
1762,5,319,2026-01-14,305,2
1763,7,873,2026-01-19,35,2
1763,7,873,2026-01-19,250,2
1764,17,266,2026-01-10,118,4
1764,17,266,2026-01-10,389,4
1764,17,266,2026-01-10,287,3
1765,14,1787,2026-01-14,219,2
1765,14,1787,2026-01-14,367,2
1765,14,1787,2026-01-14,349,4
1765,14,1787,2026-01-14,167,5
1765,14,1787,2026-01-14,54,1
1766,13,530,2026-01-17,31,4
1766,13,530,2026-01-17,212,3
1766,13,530,2026-01-17,13,3
1766,13,530,2026-01-17,264,5
1766,13,530,2026-01-17,172,3
1767,29,2026,2026-01-14,208,1
1767,29,2026,2026-01-14,295,2
1767,29,2026,2026-01-14,211,3
1767,29,2026,2026-01-14,89,2
1767,29,2026,2026-01-14,311,2
1768,15,1966,2026-01-18,359,2
1768,15,1966,2026-01-18,184,2
1769,19,1464,2026-01-13,117,5
1770,13,2171,2026-01-10,382,3
1770,13,2171,2026-01-10,113,3
1771,20,2930,2026-01-13,81,4
1772,24,1201,2026-01-20,340,3
1773,27,2996,2026-01-19,141,4
1773,27,2996,2026-01-19,346,4
1773,27,2996,2026-01-19,314,1
1774,18,628,2026-01-17,172,5
1774,18,628,2026-01-17,396,2
1774,18,628,2026-01-17,169,2
1774,18,628,2026-01-17,162,3
1774,18,628,2026-01-17,214,2
1775,13,2870,2026-01-16,340,4
1775,13,2870,2026-01-16,258,4
1775,13,2870,2026-01-16,298,2
1775,13,2870,2026-01-16,57,5
1775,13,2870,2026-01-16,117,4
1776,12,99,2026-01-11,296,1
1776,12,99,2026-01-11,290,4
1777,5,881,2026-01-20,262,1
1778,30,2966,2026-01-19,34,4
1778,30,2966,2026-01-19,232,2
1778,30,2966,2026-01-19,383,1
1778,30,2966,2026-01-19,123,3
1778,30,2966,2026-01-19,165,5
1779,6,1469,2026-01-19,337,3
1779,6,1469,2026-01-19,323,5
1779,6,1469,2026-01-19,27,1
1780,10,459,2026-01-12,235,2
1780,10,459,2026-01-12,220,1
1780,10,459,2026-01-12,332,5
1781,12,2385,2026-01-16,400,1
1781,12,2385,2026-01-16,269,3
1781,12,2385,2026-01-16,321,2
1782,6,1025,2026-01-14,194,1
1782,6,1025,2026-01-14,114,4
1782,6,1025,2026-01-14,28,4
1782,6,1025,2026-01-14,122,1
1782,6,1025,2026-01-14,391,5
1783,13,731,2026-01-13,350,5
1783,13,731,2026-01-13,140,1
1783,13,731,2026-01-13,340,4
1783,13,731,2026-01-13,141,2
1783,13,731,2026-01-13,231,2
1784,3,654,2026-01-12,2,1
1784,3,654,2026-01-12,296,5
1784,3,654,2026-01-12,398,2
1784,3,654,2026-01-12,54,3
1784,3,654,2026-01-12,110,1
1785,24,807,2026-01-17,288,1
1785,24,807,2026-01-17,176,1
1785,24,807,2026-01-17,50,4
1786,26,816,2026-01-18,297,1
1786,26,816,2026-01-18,399,5
1786,26,816,2026-01-18,275,5
1786,26,816,2026-01-18,137,1
1786,26,816,2026-01-18,59,1
1787,13,2841,2026-01-16,354,1
1787,13,2841,2026-01-16,28,4
1788,17,1318,2026-01-18,76,1
1788,17,1318,2026-01-18,337,3
1788,17,1318,2026-01-18,234,2
1789,22,672,2026-01-17,51,5
1790,1,1936,2026-01-18,162,3
1790,1,1936,2026-01-18,108,4
1790,1,1936,2026-01-18,153,4
1790,1,1936,2026-01-18,168,1
1790,1,1936,2026-01-18,360,5
1791,2,281,2026-01-11,349,4
1791,2,281,2026-01-11,324,2
1791,2,281,2026-01-11,267,4
1791,2,281,2026-01-11,267,5
1791,2,281,2026-01-11,56,2
1792,25,1048,2026-01-13,117,1
1793,8,2133,2026-01-18,105,4
1793,8,2133,2026-01-18,96,4
1793,8,2133,2026-01-18,124,1
1793,8,2133,2026-01-18,270,5
1793,8,2133,2026-01-18,93,2
1794,13,1200,2026-01-12,365,1
1794,13,1200,2026-01-12,67,2
1795,2,680,2026-01-20,8,1
1795,2,680,2026-01-20,306,5
1795,2,680,2026-01-20,58,5
1795,2,680,2026-01-20,174,2
1796,30,2535,2026-01-14,165,2
1796,30,2535,2026-01-14,369,3
1797,1,1995,2026-01-15,1,4
1797,1,1995,2026-01-15,312,4
1797,1,1995,2026-01-15,249,1
1798,14,1539,2026-01-10,91,1
1798,14,1539,2026-01-10,68,2
1798,14,1539,2026-01-10,239,1
1799,19,2119,2026-01-18,100,4
1799,19,2119,2026-01-18,197,1
1799,19,2119,2026-01-18,382,2
1800,22,1418,2026-01-13,81,3
1800,22,1418,2026-01-13,59,1
1800,22,1418,2026-01-13,223,1
1800,22,1418,2026-01-13,142,2
1800,22,1418,2026-01-13,43,1
1801,24,2725,2026-01-20,362,1
1801,24,2725,2026-01-20,299,4
1801,24,2725,2026-01-20,382,2
1801,24,2725,2026-01-20,373,3
1802,7,1876,2026-01-20,93,4
1802,7,1876,2026-01-20,170,3
1802,7,1876,2026-01-20,131,1
1802,7,1876,2026-01-20,58,4
1802,7,1876,2026-01-20,12,1
1803,8,715,2026-01-15,164,2
1803,8,715,2026-01-15,310,5
1803,8,715,2026-01-15,261,5
1803,8,715,2026-01-15,333,2
1803,8,715,2026-01-15,202,2
1804,5,2259,2026-01-19,232,4
1804,5,2259,2026-01-19,127,5
1804,5,2259,2026-01-19,295,5
1804,5,2259,2026-01-19,7,1
1805,24,264,2026-01-13,249,1
1805,24,264,2026-01-13,101,2
1806,13,750,2026-01-13,47,5
1806,13,750,2026-01-13,309,4
1806,13,750,2026-01-13,81,1
1806,13,750,2026-01-13,319,4
1807,2,109,2026-01-12,35,5
1808,9,2204,2026-01-14,228,5
1808,9,2204,2026-01-14,93,4
1808,9,2204,2026-01-14,221,5
1808,9,2204,2026-01-14,230,2
1808,9,2204,2026-01-14,284,1
1809,17,138,2026-01-15,104,5
1809,17,138,2026-01-15,184,3
1809,17,138,2026-01-15,122,3
1809,17,138,2026-01-15,127,1
1809,17,138,2026-01-15,32,3
1810,11,2202,2026-01-19,87,2
1810,11,2202,2026-01-19,219,2
1811,13,2672,2026-01-12,320,1
1811,13,2672,2026-01-12,263,3
1811,13,2672,2026-01-12,127,4
1812,23,1013,2026-01-15,7,5
1812,23,1013,2026-01-15,272,3
1812,23,1013,2026-01-15,157,4
1812,23,1013,2026-01-15,61,4
1813,12,1090,2026-01-20,368,5
1813,12,1090,2026-01-20,196,4
1813,12,1090,2026-01-20,189,3
1814,20,2476,2026-01-15,18,2
1814,20,2476,2026-01-15,32,4
1814,20,2476,2026-01-15,131,5
1814,20,2476,2026-01-15,255,4
1814,20,2476,2026-01-15,101,3
1815,14,1036,2026-01-18,93,2
1815,14,1036,2026-01-18,237,5
1816,2,302,2026-01-16,266,4
1816,2,302,2026-01-16,109,3
1816,2,302,2026-01-16,186,1
1817,14,1623,2026-01-13,90,5
1817,14,1623,2026-01-13,356,5
1817,14,1623,2026-01-13,253,5
1817,14,1623,2026-01-13,57,5
1818,17,132,2026-01-14,99,1
1818,17,132,2026-01-14,94,3
1818,17,132,2026-01-14,261,2
1818,17,132,2026-01-14,150,4
1819,3,2617,2026-01-18,326,3
1819,3,2617,2026-01-18,358,1
1819,3,2617,2026-01-18,279,5
1819,3,2617,2026-01-18,343,3
1820,6,2288,2026-01-12,208,1
1821,8,1230,2026-01-12,38,4
1821,8,1230,2026-01-12,373,2
1821,8,1230,2026-01-12,5,4
1821,8,1230,2026-01-12,70,4
1821,8,1230,2026-01-12,27,3
1822,5,117,2026-01-15,258,2
1822,5,117,2026-01-15,212,1
1822,5,117,2026-01-15,64,2
1822,5,117,2026-01-15,81,5
1822,5,117,2026-01-15,182,1
1823,12,2910,2026-01-12,63,5
1823,12,2910,2026-01-12,266,5
1823,12,2910,2026-01-12,80,2
1823,12,2910,2026-01-12,286,5
1824,27,2654,2026-01-12,151,5
1824,27,2654,2026-01-12,61,3
1824,27,2654,2026-01-12,213,5
1824,27,2654,2026-01-12,213,5
1824,27,2654,2026-01-12,58,4
1825,23,1446,2026-01-10,19,2
1825,23,1446,2026-01-10,352,3
1825,23,1446,2026-01-10,336,4
1825,23,1446,2026-01-10,3,3
1825,23,1446,2026-01-10,351,5
1826,20,2890,2026-01-11,290,5
1826,20,2890,2026-01-11,377,3
1826,20,2890,2026-01-11,348,3
1826,20,2890,2026-01-11,76,3
1827,26,2518,2026-01-13,346,4
1827,26,2518,2026-01-13,318,5
1827,26,2518,2026-01-13,397,5
1827,26,2518,2026-01-13,197,5
1827,26,2518,2026-01-13,299,4
1828,29,2542,2026-01-13,129,5
1828,29,2542,2026-01-13,65,5
1828,29,2542,2026-01-13,65,1
1829,18,1227,2026-01-17,31,2
1829,18,1227,2026-01-17,225,4
1829,18,1227,2026-01-17,286,1
1829,18,1227,2026-01-17,179,1
1829,18,1227,2026-01-17,185,5
1830,27,867,2026-01-16,271,2
1830,27,867,2026-01-16,6,4
1831,30,1121,2026-01-14,213,1
1831,30,1121,2026-01-14,289,2
1831,30,1121,2026-01-14,67,4
1831,30,1121,2026-01-14,340,4
1832,26,2002,2026-01-19,210,5
1832,26,2002,2026-01-19,337,3
1832,26,2002,2026-01-19,5,2
1833,26,2008,2026-01-18,5,3
1834,26,1535,2026-01-19,144,4
1834,26,1535,2026-01-19,175,3
1834,26,1535,2026-01-19,31,3
1834,26,1535,2026-01-19,374,2
1835,18,2704,2026-01-19,313,2
1835,18,2704,2026-01-19,366,4
1836,24,660,2026-01-20,63,5
1837,7,2573,2026-01-12,336,2
1837,7,2573,2026-01-12,77,4
1837,7,2573,2026-01-12,284,1
1837,7,2573,2026-01-12,12,2
1838,1,2712,2026-01-19,35,2
1838,1,2712,2026-01-19,158,5
1838,1,2712,2026-01-19,315,4
1838,1,2712,2026-01-19,318,2
1838,1,2712,2026-01-19,226,5
1839,14,2603,2026-01-14,372,2
1839,14,2603,2026-01-14,198,5
1839,14,2603,2026-01-14,395,2
1839,14,2603,2026-01-14,11,1
1839,14,2603,2026-01-14,344,2
1840,15,2579,2026-01-19,104,2
1840,15,2579,2026-01-19,242,2
1840,15,2579,2026-01-19,93,4
1841,23,1115,2026-01-14,73,1
1841,23,1115,2026-01-14,356,2
1841,23,1115,2026-01-14,382,3
1842,30,326,2026-01-20,200,5
1842,30,326,2026-01-20,80,3
1842,30,326,2026-01-20,216,5
1842,30,326,2026-01-20,269,3
1843,29,585,2026-01-18,201,1
1843,29,585,2026-01-18,212,5
1844,10,2646,2026-01-11,248,3
1844,10,2646,2026-01-11,271,2
1844,10,2646,2026-01-11,104,5
1845,9,1872,2026-01-14,81,2
1846,7,1350,2026-01-14,253,2
1846,7,1350,2026-01-14,237,1
1847,19,1939,2026-01-18,51,5
1847,19,1939,2026-01-18,299,2
1847,19,1939,2026-01-18,168,1
1847,19,1939,2026-01-18,234,1
1848,22,2516,2026-01-15,97,2
1849,17,1134,2026-01-14,16,5
1849,17,1134,2026-01-14,25,4
1849,17,1134,2026-01-14,26,1
1849,17,1134,2026-01-14,189,5
1849,17,1134,2026-01-14,367,5
1850,25,2093,2026-01-19,104,3
1851,30,2784,2026-01-19,365,3
1851,30,2784,2026-01-19,121,2
1851,30,2784,2026-01-19,75,1
1851,30,2784,2026-01-19,356,5
1851,30,2784,2026-01-19,238,4
1852,27,2479,2026-01-11,239,3
1852,27,2479,2026-01-11,263,2
1853,1,2691,2026-01-15,47,4
1853,1,2691,2026-01-15,216,2
1854,16,1746,2026-01-12,294,4
1854,16,1746,2026-01-12,14,1
1854,16,1746,2026-01-12,370,1
1854,16,1746,2026-01-12,312,4
1855,22,315,2026-01-15,203,1
1855,22,315,2026-01-15,215,1
1855,22,315,2026-01-15,292,2
1855,22,315,2026-01-15,245,1
1856,28,1170,2026-01-17,25,4
1857,15,1611,2026-01-20,139,2
1858,4,1050,2026-01-13,160,4
1858,4,1050,2026-01-13,32,2
1858,4,1050,2026-01-13,312,2
1859,5,687,2026-01-11,309,4
1859,5,687,2026-01-11,76,1
1859,5,687,2026-01-11,150,1
1860,6,2483,2026-01-13,390,2
1860,6,2483,2026-01-13,338,3
1860,6,2483,2026-01-13,379,4
1860,6,2483,2026-01-13,289,2
1861,28,1896,2026-01-10,23,3
1861,28,1896,2026-01-10,151,1
1861,28,1896,2026-01-10,289,4
1861,28,1896,2026-01-10,317,3
1861,28,1896,2026-01-10,273,3
1862,23,1153,2026-01-13,383,5
1862,23,1153,2026-01-13,399,5
1863,25,475,2026-01-20,375,2
1864,2,2494,2026-01-17,218,1
1865,2,2827,2026-01-19,112,1
1865,2,2827,2026-01-19,260,1
1866,8,1177,2026-01-16,364,5
1866,8,1177,2026-01-16,180,3
1866,8,1177,2026-01-16,101,1
1866,8,1177,2026-01-16,164,1
1866,8,1177,2026-01-16,217,1
1867,24,2847,2026-01-15,137,5
1867,24,2847,2026-01-15,12,1
1867,24,2847,2026-01-15,10,5
1867,24,2847,2026-01-15,157,2
1867,24,2847,2026-01-15,385,3
1868,18,2049,2026-01-20,42,2
1868,18,2049,2026-01-20,256,4
1869,5,2316,2026-01-10,90,4
1869,5,2316,2026-01-10,300,5
1869,5,2316,2026-01-10,209,1
1869,5,2316,2026-01-10,12,3
1870,3,990,2026-01-17,331,5
1871,16,265,2026-01-19,332,1
1871,16,265,2026-01-19,362,3
1871,16,265,2026-01-19,150,3
1872,25,2645,2026-01-18,18,5
1872,25,2645,2026-01-18,216,1
1873,30,1215,2026-01-17,118,3
1873,30,1215,2026-01-17,209,5
1873,30,1215,2026-01-17,245,5
1874,18,694,2026-01-15,242,4
1875,5,1771,2026-01-20,339,5
1875,5,1771,2026-01-20,158,3
1875,5,1771,2026-01-20,371,1
1875,5,1771,2026-01-20,8,1
1876,22,226,2026-01-16,117,1
1876,22,226,2026-01-16,5,5
1876,22,226,2026-01-16,316,1
1876,22,226,2026-01-16,125,3
1876,22,226,2026-01-16,326,3
1877,22,2497,2026-01-11,208,3
1877,22,2497,2026-01-11,28,2
1877,22,2497,2026-01-11,226,2
1877,22,2497,2026-01-11,366,2
1877,22,2497,2026-01-11,63,2
1878,10,2618,2026-01-10,69,1
1878,10,2618,2026-01-10,246,5
1879,5,1279,2026-01-15,102,1
1879,5,1279,2026-01-15,181,2
1880,12,2278,2026-01-10,262,4
1880,12,2278,2026-01-10,204,2
1881,17,1367,2026-01-17,336,5
1881,17,1367,2026-01-17,238,1
1881,17,1367,2026-01-17,312,5
1881,17,1367,2026-01-17,378,2
1882,2,1540,2026-01-17,288,4
1883,2,776,2026-01-10,205,4
1883,2,776,2026-01-10,267,1
1883,2,776,2026-01-10,309,3
1883,2,776,2026-01-10,339,3
1883,2,776,2026-01-10,280,4
1884,20,147,2026-01-19,108,5
1884,20,147,2026-01-19,304,1
1884,20,147,2026-01-19,329,1
1885,12,126,2026-01-20,256,1
1885,12,126,2026-01-20,50,3
1885,12,126,2026-01-20,369,3
1885,12,126,2026-01-20,391,1
1886,14,441,2026-01-14,314,5
1886,14,441,2026-01-14,213,4
1886,14,441,2026-01-14,249,4
1887,29,1424,2026-01-12,199,4
1887,29,1424,2026-01-12,22,2
1887,29,1424,2026-01-12,105,5
1887,29,1424,2026-01-12,52,5
1887,29,1424,2026-01-12,217,3
1888,3,2175,2026-01-19,224,4
1888,3,2175,2026-01-19,103,3
1889,3,93,2026-01-10,107,4
1890,2,710,2026-01-17,92,2
1890,2,710,2026-01-17,221,1
1890,2,710,2026-01-17,324,4
1890,2,710,2026-01-17,279,2
1891,17,2417,2026-01-18,295,2
1892,3,1989,2026-01-12,351,1
1893,1,1006,2026-01-13,199,5
1893,1,1006,2026-01-13,92,3
1893,1,1006,2026-01-13,393,2
1893,1,1006,2026-01-13,202,3
1894,26,1256,2026-01-20,8,3
1895,12,2412,2026-01-11,8,3
1895,12,2412,2026-01-11,132,2
1895,12,2412,2026-01-11,51,4
1895,12,2412,2026-01-11,199,1
1895,12,2412,2026-01-11,17,2
1896,24,396,2026-01-19,370,2
1896,24,396,2026-01-19,274,2
1896,24,396,2026-01-19,19,1
1896,24,396,2026-01-19,257,5
1896,24,396,2026-01-19,97,2
1897,23,1442,2026-01-19,374,3
1898,26,1459,2026-01-12,20,4
1898,26,1459,2026-01-12,68,5
1898,26,1459,2026-01-12,288,2
1898,26,1459,2026-01-12,43,5
1898,26,1459,2026-01-12,305,3
1899,10,1619,2026-01-11,351,2
1899,10,1619,2026-01-11,115,2
1899,10,1619,2026-01-11,237,1
1899,10,1619,2026-01-11,298,2
1900,13,2871,2026-01-13,348,3
1900,13,2871,2026-01-13,97,1
1901,5,484,2026-01-20,109,2
1901,5,484,2026-01-20,322,5
1901,5,484,2026-01-20,63,1
1901,5,484,2026-01-20,91,3
1902,8,72,2026-01-19,282,3
1902,8,72,2026-01-19,125,4
1903,16,363,2026-01-15,317,3
1903,16,363,2026-01-15,147,3
1903,16,363,2026-01-15,156,3
1903,16,363,2026-01-15,104,5
1904,7,2981,2026-01-20,95,5
1904,7,2981,2026-01-20,240,3
1904,7,2981,2026-01-20,3,3
1905,9,1039,2026-01-20,178,5
1905,9,1039,2026-01-20,148,2
1905,9,1039,2026-01-20,52,4
1905,9,1039,2026-01-20,132,5
1906,10,1239,2026-01-14,345,5
1907,5,73,2026-01-12,171,1
1907,5,73,2026-01-12,308,3
1907,5,73,2026-01-12,193,3
1907,5,73,2026-01-12,126,2
1908,9,591,2026-01-10,387,5
1908,9,591,2026-01-10,122,1
1908,9,591,2026-01-10,355,1
1909,13,1635,2026-01-15,290,5
1909,13,1635,2026-01-15,317,4
1909,13,1635,2026-01-15,122,1
1909,13,1635,2026-01-15,265,5
1910,28,2444,2026-01-12,27,4
1910,28,2444,2026-01-12,54,1
1910,28,2444,2026-01-12,47,5
1910,28,2444,2026-01-12,281,5
1910,28,2444,2026-01-12,51,3
1911,6,1591,2026-01-20,186,3
1911,6,1591,2026-01-20,283,1
1911,6,1591,2026-01-20,382,2
1911,6,1591,2026-01-20,123,1
1911,6,1591,2026-01-20,89,3
1912,7,485,2026-01-14,88,5
1912,7,485,2026-01-14,250,4
1912,7,485,2026-01-14,105,2
1913,13,1922,2026-01-12,35,4
1913,13,1922,2026-01-12,87,2
1913,13,1922,2026-01-12,190,5
1913,13,1922,2026-01-12,163,5
1914,9,1993,2026-01-14,126,4
1914,9,1993,2026-01-14,238,5
1914,9,1993,2026-01-14,146,3
1914,9,1993,2026-01-14,347,5
1914,9,1993,2026-01-14,109,3
1915,30,1307,2026-01-15,115,5
1916,11,1818,2026-01-20,108,2
1916,11,1818,2026-01-20,192,4
1917,3,1846,2026-01-16,273,1
1917,3,1846,2026-01-16,55,2
1917,3,1846,2026-01-16,267,3
1917,3,1846,2026-01-16,160,5
1918,14,547,2026-01-13,74,3
1918,14,547,2026-01-13,374,4
1918,14,547,2026-01-13,2,5
1919,12,868,2026-01-14,357,3
1919,12,868,2026-01-14,73,1
1920,1,1580,2026-01-10,2,1
1920,1,1580,2026-01-10,9,1
1921,28,378,2026-01-12,147,1
1921,28,378,2026-01-12,155,5
1921,28,378,2026-01-12,38,1
1921,28,378,2026-01-12,264,1
1921,28,378,2026-01-12,340,5
1922,21,1124,2026-01-10,131,3
1922,21,1124,2026-01-10,255,1
1922,21,1124,2026-01-10,76,2
1923,30,902,2026-01-10,2,3
1923,30,902,2026-01-10,393,1
1923,30,902,2026-01-10,74,3
1924,7,674,2026-01-10,372,2
1925,7,1098,2026-01-15,273,2
1925,7,1098,2026-01-15,35,3
1925,7,1098,2026-01-15,190,5
1925,7,1098,2026-01-15,178,2
1925,7,1098,2026-01-15,353,3
1926,29,353,2026-01-11,306,4
1927,12,2486,2026-01-13,320,2
1928,7,668,2026-01-15,378,3
1928,7,668,2026-01-15,315,5
1929,8,1283,2026-01-14,343,5
1929,8,1283,2026-01-14,206,2
1930,25,2376,2026-01-12,10,4
1930,25,2376,2026-01-12,127,2
1930,25,2376,2026-01-12,214,5
1930,25,2376,2026-01-12,90,4
1930,25,2376,2026-01-12,178,4
1931,7,1608,2026-01-14,162,3
1932,20,516,2026-01-13,278,4
1932,20,516,2026-01-13,183,2
1933,14,2706,2026-01-10,163,3
1933,14,2706,2026-01-10,333,5
1933,14,2706,2026-01-10,171,4
1933,14,2706,2026-01-10,138,4
1933,14,2706,2026-01-10,27,4
1934,12,2237,2026-01-19,104,4
1934,12,2237,2026-01-19,167,3
1935,9,1549,2026-01-16,266,2
1935,9,1549,2026-01-16,388,1
1935,9,1549,2026-01-16,24,3
1935,9,1549,2026-01-16,170,5
1935,9,1549,2026-01-16,17,2
1936,25,334,2026-01-14,356,3
1936,25,334,2026-01-14,225,4
1936,25,334,2026-01-14,323,3
1936,25,334,2026-01-14,135,5
1937,2,2054,2026-01-11,213,3
1937,2,2054,2026-01-11,271,5
1937,2,2054,2026-01-11,340,1
1937,2,2054,2026-01-11,141,1
1938,17,2301,2026-01-13,225,4
1938,17,2301,2026-01-13,75,3
1938,17,2301,2026-01-13,31,3
1939,9,2621,2026-01-18,153,5
1939,9,2621,2026-01-18,162,2
1939,9,2621,2026-01-18,148,5
1939,9,2621,2026-01-18,50,4
1940,3,2237,2026-01-12,322,2
1940,3,2237,2026-01-12,88,2
1940,3,2237,2026-01-12,3,1
1940,3,2237,2026-01-12,276,1
1940,3,2237,2026-01-12,317,2
1941,26,962,2026-01-19,43,2
1942,23,2129,2026-01-15,166,4
1943,6,2760,2026-01-13,248,1
1943,6,2760,2026-01-13,168,2
1944,8,2833,2026-01-11,252,1
1944,8,2833,2026-01-11,367,5
1944,8,2833,2026-01-11,271,1
1945,20,930,2026-01-12,71,3
1945,20,930,2026-01-12,6,4
1945,20,930,2026-01-12,133,2
1946,28,238,2026-01-13,25,3
1946,28,238,2026-01-13,163,1
1947,8,453,2026-01-15,194,1
1947,8,453,2026-01-15,296,4
1947,8,453,2026-01-15,150,5
1947,8,453,2026-01-15,262,4
1948,10,1026,2026-01-16,60,4
1948,10,1026,2026-01-16,48,1
1949,16,2136,2026-01-17,288,4
1949,16,2136,2026-01-17,381,1
1950,25,363,2026-01-18,356,3
1950,25,363,2026-01-18,291,5
1950,25,363,2026-01-18,379,1
1950,25,363,2026-01-18,354,1
1950,25,363,2026-01-18,201,1
1951,14,519,2026-01-12,178,5
1952,14,1424,2026-01-17,201,1
1952,14,1424,2026-01-17,354,4
1952,14,1424,2026-01-17,169,3
1952,14,1424,2026-01-17,127,3
1952,14,1424,2026-01-17,255,5
1953,24,2818,2026-01-11,21,2
1954,23,1288,2026-01-17,266,1
1954,23,1288,2026-01-17,388,2
1954,23,1288,2026-01-17,171,2
1955,8,39,2026-01-13,397,4
1956,4,404,2026-01-11,386,4
1956,4,404,2026-01-11,326,2
1956,4,404,2026-01-11,50,1
1957,27,2932,2026-01-20,37,2
1957,27,2932,2026-01-20,59,2
1957,27,2932,2026-01-20,263,2
1958,11,917,2026-01-17,357,3
1959,17,1043,2026-01-13,297,2
1959,17,1043,2026-01-13,118,3
1959,17,1043,2026-01-13,334,5
1960,12,2437,2026-01-11,149,2
1961,4,2591,2026-01-18,102,5
1961,4,2591,2026-01-18,202,5
1961,4,2591,2026-01-18,347,1
1961,4,2591,2026-01-18,242,1
1961,4,2591,2026-01-18,252,1
1962,13,346,2026-01-19,129,2
1962,13,346,2026-01-19,136,2
1963,11,741,2026-01-11,145,4
1963,11,741,2026-01-11,273,4
1964,7,1569,2026-01-10,224,4
1964,7,1569,2026-01-10,285,2
1964,7,1569,2026-01-10,46,3
1965,1,2300,2026-01-18,243,5
1965,1,2300,2026-01-18,259,4
1965,1,2300,2026-01-18,156,1
1965,1,2300,2026-01-18,315,5
1966,5,2479,2026-01-14,75,3
1966,5,2479,2026-01-14,15,1
1966,5,2479,2026-01-14,222,3
1966,5,2479,2026-01-14,57,4
1967,21,2621,2026-01-11,221,2
1967,21,2621,2026-01-11,202,5
1967,21,2621,2026-01-11,9,3
1967,21,2621,2026-01-11,384,5
1968,1,871,2026-01-15,104,4
1968,1,871,2026-01-15,162,2
1968,1,871,2026-01-15,322,1
1968,1,871,2026-01-15,113,5
1969,25,409,2026-01-17,95,5
1969,25,409,2026-01-17,371,5
1969,25,409,2026-01-17,338,4
1970,2,2824,2026-01-10,276,2
1970,2,2824,2026-01-10,282,4
1970,2,2824,2026-01-10,47,3
1970,2,2824,2026-01-10,190,1
1971,9,2953,2026-01-12,108,1
1972,10,292,2026-01-20,360,5
1972,10,292,2026-01-20,302,4
1972,10,292,2026-01-20,72,5
1972,10,292,2026-01-20,332,1
1972,10,292,2026-01-20,326,3
1973,21,2198,2026-01-12,350,1
1973,21,2198,2026-01-12,238,2
1974,15,1630,2026-01-12,370,3
1974,15,1630,2026-01-12,169,2
1975,2,2249,2026-01-17,183,4
1975,2,2249,2026-01-17,98,5
1975,2,2249,2026-01-17,374,4
1976,14,1818,2026-01-15,280,5
1976,14,1818,2026-01-15,17,2
1977,10,2863,2026-01-16,184,3
1977,10,2863,2026-01-16,64,5
1977,10,2863,2026-01-16,99,4
1977,10,2863,2026-01-16,3,1
1978,4,1897,2026-01-15,294,3
1978,4,1897,2026-01-15,257,2
1978,4,1897,2026-01-15,245,2
1978,4,1897,2026-01-15,105,1
1978,4,1897,2026-01-15,341,5
1979,13,762,2026-01-18,34,5
1979,13,762,2026-01-18,285,2
1979,13,762,2026-01-18,37,1
1979,13,762,2026-01-18,156,2
